srcdate,filing_date,supplier_gvkey,supplier_tic,customer_tic,customer_gvkey,salecs,total_sale,weight_wji,source
2010-12-31,2011-01-25,010420,TLAB,VZ,002136,328.46,1642.3,0.2,both
2010-12-31,2011-02-03,010443,TEN.2,CAT,002817,,5937.0,,partner_only
2010-12-31,2011-02-03,010443,TEN.2,F,004839,772.0,5937.0,0.130032,both
2010-12-31,2011-02-03,010443,TEN.2,GM,005073,1128.0,5937.0,0.189995,partner_only
2010-12-31,2011-02-03,010443,TEN.2,HMC,005691,,5937.0,,partner_only
2010-12-31,2011-02-03,010443,TEN.2,HOG,012389,,5937.0,,partner_only
2010-12-31,2011-02-03,010443,TEN.2,PCAR,008253,,5937.0,,partner_only
2010-12-31,2011-02-03,010443,TEN.2,TM,019661,,5937.0,,partner_only
2010-12-31,,010564,TIRTZ,WTI,,0.154,2.199,0.070032,ours_only
2010-12-31,,010629,TPRP,CBSH,,1.025,22.015,0.046559,ours_only
2010-12-31,2011-01-25,010631,TSS,BAC,007647,211.104,1717.577,0.122908,both
2010-12-31,2011-02-28,010757,UNS,DSM,017200,1.0,1456.647,0.000687,partner_only
2010-12-31,2011-03-29,010832,UNAM,CIEN,064356,1.179,37.12,0.031762,partner_only
2010-12-31,2011-02-22,010877,UNTC,COP,008549,18.542,871.707,0.021271,both
2010-12-31,2011-02-22,010877,UNTC,OKE,008151,81.893,871.707,0.093946,both
2010-12-31,2011-02-22,010877,UNTC,QEP,154357,88.588,871.707,0.101626,both
2010-12-31,2011-02-10,010981,ESND,SPLS.1,015521,517.049,4832.237,0.107,both
2010-12-31,2011-02-22,011060,VFC,KSS,025283,,7702.589,,partner_only
2010-12-31,2011-02-22,011060,VFC,M,004611,,7702.589,,partner_only
2010-12-31,2011-02-22,011060,VFC,TGT,003813,,7702.589,,partner_only
2010-12-31,2011-02-08,011191,VSH,EMS,164571,1008.284,2725.092,0.37,partner_only
2010-12-31,2011-02-23,011220,VNO,BA,002285,15.978,3109.606,0.005138,both
2010-12-31,2011-02-23,011220,VNO,BAC,007647,36.673,3109.606,0.011793,both
2010-12-31,2011-02-23,011220,VNO,BBY,002184,15.538,3109.606,0.004997,both
2010-12-31,2011-02-23,011220,VNO,HD,005680,20.037,3109.606,0.006444,partner_only
2010-12-31,2011-02-23,011220,VNO,M,004611,29.166,3109.606,0.009379,both
2010-12-31,2011-02-23,011220,VNO,WMT,011259,19.64,3109.606,0.006316,both
2010-12-31,2011-02-17,011301,ELME,GD,005046,,298.009,,partner_only
2010-12-31,2011-02-02,011465,WHR,SHLDQ,006307,1469.0,18366.0,0.079985,both
2010-12-31,2011-02-15,011796,LCII,THO,010549,234.83,572.755,0.410001,both
2010-12-31,,012081,LAND,DOLE.1,,2.4,2.421,0.991326,ours_only
2010-12-31,2011-02-17,012140,NNN,SUSS,165702,,269.555,,partner_only
2010-12-31,,012212,TKLC,T,,76.313,423.963,0.179999,ours_only
2010-12-31,2011-01-27,012215,CY,ARW,001773,87.753,877.532,0.1,both
2010-12-31,2011-01-27,012215,CY,AVT,001919,131.63,877.532,0.15,both
2010-12-31,2011-02-25,012250,AMAG,CAH,002751,,66.245,,partner_only
2010-12-31,2011-02-25,012250,AMAG,MCK,007171,,66.245,,partner_only
2010-12-31,2011-03-10,012252,XOMA,AVEO,184046,0.079,33.641,0.002348,partner_only
2010-12-31,,012252,XOMA,TAK,,3.568,33.641,0.106061,ours_only
2010-12-31,,012256,SXCL,AAPL,,5.248,8.895,0.589994,ours_only
2010-12-31,,012256,SXCL,IBM,,3.113,8.895,0.349972,ours_only
2010-12-31,2011-02-23,012392,SKYW,DAL,003851,,2747.945,,partner_only
2010-12-31,2011-03-01,012544,JOE,SSCC.,006242,15.0,99.54,0.150693,both
2010-12-31,2011-02-08,012598,PAMT,GM,005073,112.878,331.994,0.34,both
2010-12-31,2011-01-25,012625,MRTN,GIS,005071,93.046,516.92,0.180001,both
2010-12-31,2011-02-15,012691,TGX,BCR,002044,7.838,82.184,0.095371,both
2010-12-31,2011-04-01,012708,GEOKQ,BP,002410,,558.134,,partner_only
2010-12-31,2011-02-24,012796,CLGX,JPM,002968,129.349,1623.272,0.079684,both
2010-12-31,2011-02-09,012915,OSUR,DGX,064166,6.001,75.015,0.079997,both
2010-12-31,2011-02-28,013124,NHP,BKD,164652,54.256,444.729,0.121998,both
2010-12-31,2011-02-15,013125,DOC,AMGN,001602,49.818,1259.904,0.039541,both
2010-12-31,2011-02-15,013125,DOC,BKD,164652,69.41,1259.904,0.055091,both
2010-12-31,2011-02-15,013125,DOC,ESC,061584,123.395,1259.904,0.09794,both
2010-12-31,2011-02-15,013125,DOC,EXAS,141277,94.359,1259.904,0.074894,partner_only
2010-12-31,2011-02-15,013125,DOC,OHI,025633,7.381,1259.904,0.005858,partner_only
2010-12-31,2011-02-15,013125,DOC,SRZ,062967,96.403,1259.904,0.076516,both
2010-12-31,2011-02-15,013125,DOC,THC,007750,23.102,1259.904,0.018336,both
2010-12-31,2011-03-02,013189,CDR,BBY,002184,2.407,157.686,0.015265,both
